"","year","country","weight","langEn","langFr","langOth","langSurveyFr","langSurveyEn","yrBirth","age","age34m","age35p54","age55p","female","relProtest","relCatho","relJewish","relAllOther","relAllChrist","relNone","married","educBHS","educHS","educUniv","ethnAboriginal","ethnWest","ethnEastEur","ethnSubAfrica","ethnMidEastSthAsia","ethnEastAsia","ethnVisible","yearArrivedCdn","immigrantYrInCdn","immigrant","immigrantTen","immigrantLibIncumb","immigrantConsIncumb","urban","rural","incomeLow","incomeMid","incomeHigh","childrenHH","employed","unionHH","publicSect","nfld","pei","ns","nb","quebec","ontario","manitoba","sask","alberta","bc","west","maritimes","roc","religiosity","rightist","rightist_full","libIdpre88","pConsIdpre88","ndpIdpre88","noIdpre88","libIdpreScale88","pConsIdpreScale88","ndpIdpreScale88","strengthIdpre88","ppFeelLib88","ppFeelPCons88","ppFeelNdp88","leadFeelLibpre88","leadFeelPConspre88","leadFeelNdppre88","votedNot88","votedLib88","votedPCons88","votedNdp88","voted_LCN88","voteIntentNot88","voteIntentLib88","voteIntentCons88","voteIntentNdp88","voteIntent88","issAllEcnMI","issEnvMI","issFrgnMI","issImmgAborMI","issAllSocPrMI","issAllMoralMI","issDeath88","issWomMI","issQcMI","issHlthMI","issRghtsMI","issCorrupMI","issFarmerFeel88","issPoorFeel88","issElderlyFeel88","issWomFemFeel88","issLabourFeel88","issEngCanFeel88","issImmgRaceFeel88","issAborigFeel88","issAmericansFeel88","issImmgAdmit88","issEnvVsJobs88","issQcFeel88","issQcSovBin88","issQcSovBin88_WithRoc","issQcSovFour88","govtRightThing","corrupGovt","polInter1Fed88","polInfo2Fed88","x_polInterest88"
"461",1988,"CAN",2.33820509910583,1,0,0,0,1,1929,59,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,0.75,0.875
"462",1988,"CAN",0.731678128242493,0,1,0,1,0,1950,38,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.66,NA,NA,0,1,0,0,0,0.66,0,0.66,NA,NA,NA,0.4,0.65,0.65,0,0,1,0,2,0,0,1,0,"Conservatives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.5,0.5,0.5
"463",1988,"CAN",1.04069411754608,1,0,0,0,1,1955,33,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.33,NA,NA,1,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,0.3,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0.5,0.25
"464",1988,"CAN",1.82185626029968,0,0,1,0,1,1964,24,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,NA,NA,0,0,0,0,0.33,0,0,0.33,0.8,0.5,0.4,0.3,0.3,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.7,0.8,0.8,0.6,0.6,0.9,0.8,0.5,0,0,0,0.1,0,0,0,1,1,0.5,0,0.25
"465",1988,"CAN",0.77940171957016,1,0,0,0,1,1953,35,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,1,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,NA,NA,1,0,0,0,0.66,0,0,0.66,0.75,0.5,0.3,0.4,0.3,0.5,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,1,0,0,0,0,0,0.75,0.6,0.7,0.5,0.5,0.75,0.6,0.5,NA,0.5,1,0.5,NA,0,NA,0.5,0.5,0.75,0.75,0.75
"466",1988,"CAN",1.55880343914032,1,0,0,0,1,1960,28,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,1,1,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,0,1,0,0,0,1,0,1,0.65,0.75,0.5,NA,0.75,0.6,0,0,1,0,2,0,0,1,0,"Conservatives",0,0,0,0,0,0,NA,0,0,0,0,0,1,0.75,0.85,0.65,0.85,0.75,0.65,0.75,NA,0,NA,0.65,NA,0,NA,NA,NA,0.75,0.75,0.75
"467",1988,"CAN",0.520347058773041,1,0,0,0,1,1952,36,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,0,0,0,1,0,0,0,0,0.4,0.6,0.5,NA,NA,NA,1,NA,NA,NA,-9,1,NA,NA,NA,"Not",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.6,0.9,0.85,0.2,0.55,1,0.65,0.95,NA,0,1,0.5,NA,0,NA,1,1,0,0.5,0.25
"468",1988,"CAN",1.13515305519104,0,1,0,1,0,1948,40,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,1,1,1,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,1,0.75,0,0,0,0,0,0.33,0,0.33,0.2,0.7,0.1,0.1,0.6,0.25,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,1,0,0,0,0,0,0.7,0.7,0.6,0.1,0.6,0.5,0.6,0.5,NA,0,1,0.8,1,1,0.66,1,1,0.75,0.75,0.75
"469",1988,"CAN",0.77940171957016,1,0,0,0,1,1926,62,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.33,NA,NA,1,0,0,0,0.66,0,0,0.66,0.5,0.4,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.8,0.5,0.6,0.6,0.3,0.8,0.6,0.8,NA,0,1,0.4,NA,0,NA,0.5,0.5,0.75,0.75,0.75
"470",1988,"CAN",0.365839064121246,0,0,1,0,1,1916,72,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1949,39,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,NA,NA,1,0,0,0,0.66,0,0,0.66,0.7,0.7,0.7,0.8,0,0.5,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,1,0,0,0,0,0,0.9,0.9,0.9,0.5,0.9,0.9,0.9,0.9,NA,1,0,0.9,NA,0,NA,1,1,0.75,0.75,0.75
"471",1988,"CAN",0.969479858875275,1,0,0,0,1,1947,41,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0.66,0,0.25,0,0,1,0,0,0,1,1,0.4,0.45,0.6,NA,NA,0.95,0,0,0,1,3,0,0,0,1,"NDP",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.7,0.7,0.7,0.6,0.6,0.7,0.7,0.5,NA,0.5,1,0.7,NA,0,NA,1,0,0.75,0.5,0.625
"472",1988,"CAN",1.13515305519104,0,1,0,1,0,1950,38,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.75,0,0,0,1,0,0,0,0,0.55,0.65,0.55,0.4,0.6,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,0.75,0.5,0.8,0.5,0.4,0.6,0.6,0.45,NA,0.5,NA,0.75,1,1,0.66,NA,NA,0.5,0.5,0.5
"473",1988,"CAN",1.04069411754608,1,0,0,0,1,1928,60,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,0,1,0,0,0,1,0,1,0.4,0.75,0.25,NA,0.65,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,1,0,0,0,0,0,0.6,0.75,0.75,0.3,0.4,0.9,0.5,0.5,NA,0,0,0.3,NA,0,NA,1,1,1,1,1
"474",1988,"CAN",1.13515305519104,0,1,0,1,0,1964,24,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.5,NA,NA,0,0,0
"475",1988,"CAN",1.13515305519104,0,1,0,1,0,1965,23,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,NA,NA,0,1,0,0,0,0.66,0,0.66,0.7,0.9,0.5,0.4,0.9,0.6,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,0,0,0,0,0,0,0.6,0.9,0.8,0.7,0.8,0.5,0.6,0.6,NA,0,0,1,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5
"476",1988,"CAN",1.09751725196838,1,0,0,0,1,1920,68,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,0.6,0.4,0.1,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.75,0.75,0.75
"477",1988,"CAN",0.969479858875275,1,0,0,0,1,1957,31,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.25,0,0,1,0,0,0,1,1,0,0,1,0.5,0,1,0,0,0,1,3,0,0,0,1,"NDP",0,0,0,0,1,0,1,0,0,0,0,0,0.75,0.5,0.5,0,0.5,0.5,0.5,0.5,NA,NA,1,0.5,NA,0,NA,NA,NA,0.75,0.75,0.75
"478",1988,"CAN",1.13515305519104,0,1,0,1,0,1962,26,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.66,NA,NA,0,0,0,1,0,0,0,0,0.4,0.9,0.2,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.6,0.7,0.7,0.5,0.6,0.4,0.4,0.4,NA,0,1,0.7,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5
"479",1988,"CAN",0.731678128242493,1,0,0,0,1,1958,30,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.66,NA,NA,0,1,0,0,0,0.66,0,0.66,0.6,0.6,0.4,0.4,0.6,0.45,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.7,0.8,0.7,0.5,0.45,0.8,0.6,0.6,NA,0,1,0.6,NA,0,NA,1,1,0.75,0.5,0.625
"480",1988,"CAN",0.484739929437637,0,1,0,1,0,1908,80,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,1,1,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0.5,0.5,0.3,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.7,0.5,0.85,0.6,0.1,0.75,0.45,0.75,NA,0,0,0.75,NA,0,NA,0.5,0.5,0.5,0.5,0.5
"481",1988,"CAN",0.288377076387405,0,1,0,1,0,1932,56,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,0,0,1,0,0,0,1,1,0.8,0,0.8,0.05,0.02,0.75,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,NA,0,0,0,0,0,1,1,1,0.4,0.8,1,1,1,NA,0,NA,1,NA,0,NA,NA,NA,1,0.75,0.875
"482",1988,"CAN",1.46335625648499,1,0,0,0,1,1963,25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0.5,0.75,0.55,0.35,0.55,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,1,0,0,0,0,0,0.6,0.5,0.5,0.45,0.6,0.5,0.5,0.5,NA,1,0,0.45,NA,0,NA,NA,NA,0.75,0.75,0.75
"483",1988,"CAN",1.70272958278656,0,1,0,1,0,1946,42,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0.15,NA,0.1,1,NA,NA,NA,-9,1,NA,NA,NA,"Not",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,1,0.5,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0.5
"484",1988,"CAN",1.55880343914032,0,0,1,0,1,1959,29,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0.66,0,0,0.66,0.6,0.5,0.5,0.65,0.3,0.5,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.7,0.9,0.95,0.6,0.7,0.9,0.9,0.8,NA,0,0,0.8,NA,0,NA,NA,1,0.5,0.5,0.5
"485",1988,"CAN",1.55880343914032,1,0,0,0,1,1958,30,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,0,0.25,1,0,0,0,1,0,0,1,0.7,0.1,0.2,0.2,0.04,0.6,0,1,0,0,1,0,1,0,0,"Liberals",0,0,0,0,0,0,0,1,0,0,1,0,0.8,0.8,0.7,0.85,0.5,0.7,0.7,0.6,NA,1,1,0.2,NA,0,NA,1,1,0.75,0.75,0.75
"486",1988,"CAN",0.865131199359894,0,1,0,1,0,1927,61,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0.33,NA,NA,0,1,0,0,0,0.66,0,0.66,0.6,0.75,0.4,1,0.86,0.25,0,0,1,0,2,0,0,1,0,"Conservatives",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.8,1,1,0.75,0.8,1,0.9,0.75,NA,0,1,1,NA,0,NA,0.5,0.5,0.75,0.75,0.75
"487",1988,"CAN",0.0558652132749557,1,0,0,0,1,1908,80,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.66,NA,NA,0,0,0,0,0,0,0,NA,0.65,0.4,0.4,NA,0.2,0.4,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,0.9,0.5,0.8,0.4,0.5,0.8,0.8,0.8,NA,0.5,1,0.8,NA,0,NA,1,1,1,0.75,0.875
